Order_ID,Order_Date,Customer_Name,Region,State,Category,Product,Quantity,Sales,Profit,Payment_Mode,,
ORD01842,2024-10-19,Karan Rane,North,Karnataka,Office Supplies,Marker,3,15026,3448,UPI,,
ORD01843,2024-05-08,Yash Nair,North,Delhi,Electronics,Tablet,5,37409,3385,Debit Card,,
ORD01844,2024-06-21,Aditi Nair,North,Gujarat,Electronics,Mobile,3,9437,1973,UPI,,
ORD01845,2025-11-20,Shreya Sharma,West,Maharashtra,Clothing,T-Shirt,6,49781,4456,Net Banking,,
ORD01846,2024-01-04,Ishita Deshmukh,East,Karnataka,Clothing,Shoes,7,46186,5150,Credit Card,,
ORD01847,2025-01-11,Ishita Deshmukh,North,Maharashtra,Furniture,Sofa,3,18891,1304,UPI,,
ORD01848,2025-06-23,Sakshi Sharma,West,Delhi,Furniture,Chair,2,9906,733,Cash,,
ORD01849,2025-06-24,Sneha Kadam,North,Karnataka,Office Supplies,Marker,8,3994,591,Credit Card,,
ORD01850,2025-12-11,Kavya Yadav,North,Tamil Nadu,Office Supplies,Marker,5,36883,2451,Debit Card,,
ORD01851,2024-11-24,Arjun Naik,North,Tamil Nadu,Clothing,Shirt,4,36470,3934,Net Banking,,
ORD01852,2024-09-14,Arjun Naik,South,Karnataka,Office Supplies,Notebook,6,31172,3658,Debit Card,,
ORD01853,2025-03-11,Siddharth Ansari,North,Tamil Nadu,Office Supplies,Pen,2,24076,3280,UPI,,
ORD01854,2025-09-14,Rahul Naik,East,Gujarat,Office Supplies,Pen,3,29999,7362,UPI,,
ORD01855,2025-05-27,Aarav More,East,Gujarat,Furniture,Table,7,32962,5892,Net Banking,,
ORD01856,2025-12-15,Nikhil Menon,West,Rajasthan,Furniture,Chair,1,1861,434,Cash,,
ORD01857,2025-05-25,Tanvi Khan,South,Rajasthan,Furniture,Sofa,1,2278,526,Cash,,
ORD01858,2024-01-12,Neha Nair,North,Maharashtra,Office Supplies,Pen,3,37593,5242,Cash,,
ORD01859,2024-09-15,Yash More,West,Maharashtra,Furniture,Table,10,35006,4896,Debit Card,,
ORD01860,2024-01-03,Ishita Iyer,West,Tamil Nadu,Furniture,Sofa,2,9680,2375,Net Banking,,
ORD01861,2024-04-09,Shreya Das,North,Rajasthan,Electronics,Tablet,5,48358,8575,Credit Card,,
ORD01862,2024-11-22,Aisha Rane,South,Rajasthan,Furniture,Sofa,6,11038,1982,Credit Card,,
ORD01863,2024-06-12,Aisha Joshi,South,Delhi,Furniture,Cabinet,5,7958,682,UPI,,
ORD01864,2024-03-24,Meera Menon,West,Tamil Nadu,Clothing,Jeans,6,5268,1289,Cash,,
ORD01865,2025-08-24,Nikhil Shaikh,East,Maharashtra,Clothing,Shoes,6,40439,9785,UPI,,
ORD01866,2024-10-26,Ananya Gupta,North,Karnataka,Electronics,Laptop,3,30518,3855,UPI,,
ORD01867,2024-07-29,Siddharth Shah,North,Delhi,Electronics,Mobile,5,27011,1899,Net Banking,,
ORD01868,2024-01-01,Sai Verma,North,Maharashtra,Clothing,Jacket,6,16074,3205,Debit Card,,
ORD01869,2024-08-09,Rahul Kadam,North,Rajasthan,Office Supplies,Notebook,4,41204,9619,Credit Card,,
ORD01870,2025-11-29,Tanvi Gupta,South,Karnataka,Clothing,T-Shirt,3,22466,3491,Debit Card,,
ORD01871,2025-09-16,Nikhil Pawar,East,Gujarat,Electronics,Laptop,3,27872,5169,Cash,,
ORD01872,2025-12-09,Sakshi Rane,East,Gujarat,Furniture,Chair,1,18499,2260,Credit Card,,
ORD01873,2024-12-08,Shreya Menon,West,Gujarat,Office Supplies,Marker,4,25239,2850,Net Banking,,
ORD01874,2025-05-14,Akash Shetty,East,Rajasthan,Clothing,Jacket,1,21850,3243,Debit Card,,
ORD01875,2024-06-01,Aditi Naik,North,Rajasthan,Clothing,Shoes,2,7970,751,UPI,,
ORD01876,2024-09-20,Yash Shetty,East,Tamil Nadu,Furniture,Table,7,21773,2047,Net Banking,,
ORD01877,2025-07-09,Arjun Tiwari,West,Delhi,Furniture,Chair,6,22519,3413,Credit Card,,
ORD01878,2025-10-13,Sneha Jadhav,East,Delhi,Office Supplies,Stapler,3,44630,11140,UPI,,
ORD01879,2025-12-25,Pooja Khan,North,Delhi,Electronics,Smart Watch,5,39934,9084,UPI,,
ORD01880,2024-08-09,Nikhil Ansari,North,Rajasthan,Clothing,T-Shirt,10,36799,6120,Credit Card,,
ORD01881,2024-03-31,Siddharth Iyer,West,Delhi,Clothing,Jeans,3,13746,2389,Debit Card,,
ORD01882,2024-05-23,Neha Jadhav,South,Karnataka,Clothing,Shoes,8,33549,4737,Credit Card,,
ORD01883,2025-05-24,Vikas Roy,West,Maharashtra,Electronics,Headphones,8,1088,209,Debit Card,,
ORD01884,2024-08-08,Shreya Naik,South,Gujarat,Clothing,Jeans,9,24143,3662,Credit Card,,
ORD01885,2024-03-31,Ritika Tiwari,East,Karnataka,Clothing,Shirt,8,19970,3077,UPI,,
ORD01886,2024-02-23,Rohan Ghosh,East,Karnataka,Clothing,Jeans,6,10066,2426,UPI,,
ORD01887,2025-08-20,Rahul Sharma,West,Delhi,Office Supplies,Pen,8,16802,1920,UPI,,
ORD01888,2024-02-24,Sneha Das,West,Rajasthan,Clothing,T-Shirt,2,48450,8195,UPI,,
ORD01889,2024-09-16,Pooja More,East,Tamil Nadu,Office Supplies,Pen,8,1398,302,Debit Card,,
ORD01890,2025-08-17,Aarav Menon,South,Maharashtra,Furniture,Chair,4,31634,5550,UPI,,
ORD01891,2024-12-05,Nikhil Patel,South,Tamil Nadu,Clothing,T-Shirt,5,6588,574,UPI,,
ORD01892,2024-09-10,Kavya Naik,West,Gujarat,Electronics,Tablet,4,20709,2556,UPI,,
ORD01893,2025-08-24,Rahul More,West,Karnataka,Furniture,Sofa,7,38112,9197,UPI,,
ORD01894,2025-06-06,Aryan Shah,West,Gujarat,Electronics,Tablet,7,16663,2509,Cash,,
ORD01895,2024-01-25,Sai Verma,West,Karnataka,Furniture,Table,5,19486,3698,UPI,,
ORD01896,2025-01-29,Aditi Joshi,West,Gujarat,Furniture,Chair,9,4334,755,UPI,,
ORD01897,2024-01-19,Priya Joshi,North,Maharashtra,Clothing,T-Shirt,1,8728,1616,Debit Card,,
ORD01898,2025-09-27,Ritika Rane,West,Gujarat,Furniture,Cabinet,4,22057,1242,Credit Card,,
ORD01899,2025-11-09,Arjun Shetty,North,Karnataka,Electronics,Headphones,1,32380,2759,Net Banking,,
ORD01900,2024-02-11,Vivaan Nair,West,Karnataka,Clothing,Shoes,6,4514,425,Debit Card,,
ORD01901,2024-02-18,Om Mishra,North,Gujarat,Furniture,Desk,8,5298,970,Credit Card,,
ORD01902,2024-02-10,Ananya Yadav,North,Rajasthan,Office Supplies,Notebook,2,43592,8951,UPI,,
ORD01903,2024-10-19,Vikas Gupta,East,Rajasthan,Furniture,Desk,7,26920,2217,UPI,,
ORD01904,2024-02-20,Neha Shetty,North,Delhi,Clothing,Shoes,1,47344,8668,Debit Card,,
ORD01905,2025-10-15,Arjun Khan,North,Maharashtra,Office Supplies,Stapler,6,16815,947,Net Banking,,
ORD01906,2024-07-08,Sai Menon,North,Maharashtra,Office Supplies,Stapler,9,40771,4513,Cash,,
ORD01907,2024-06-19,Ananya Gupta,East,Maharashtra,Electronics,Smart Watch,6,7498,677,Credit Card,,
ORD01908,2024-12-22,Pooja Khan,East,Gujarat,Electronics,Smart Watch,4,29596,6723,Credit Card,,
ORD01909,2024-09-21,Akash Jadhav,South,Rajasthan,Furniture,Cabinet,2,21639,3630,UPI,,
ORD01910,2024-02-01,Karan Verma,East,Karnataka,Electronics,Headphones,10,45481,2811,Cash,,
ORD01911,2024-07-12,Pooja Chavan,East,Rajasthan,Furniture,Sofa,7,18475,3452,Net Banking,,
ORD01912,2024-08-29,Aditi Shah,South,Maharashtra,Electronics,Headphones,7,18154,2486,UPI,,
ORD01913,2025-04-29,Vivaan Tiwari,East,Karnataka,Furniture,Cabinet,8,33699,3520,Net Banking,,
ORD01914,2025-03-16,Aisha Nair,South,Rajasthan,Electronics,Smart Watch,3,39721,6312,UPI,,
ORD01915,2024-04-13,Meera Roy,South,Maharashtra,Electronics,Tablet,6,7529,384,Cash,,
ORD01916,2025-03-19,Shreya Shetty,South,Rajasthan,Office Supplies,Marker,6,48757,6639,Cash,,
ORD01917,2024-05-17,Aisha Verma,North,Karnataka,Office Supplies,Notebook,3,9462,1836,Debit Card,,
ORD01918,2024-10-06,Arjun Kulkarni,West,Gujarat,Electronics,Headphones,1,37301,7748,Cash,,
ORD01919,2025-09-10,Ananya Ansari,South,Maharashtra,Furniture,Sofa,8,45991,9530,Cash,,
ORD01920,2025-10-04,Rohan Gupta,North,Delhi,Furniture,Desk,5,29033,4117,Credit Card,,
ORD01921,2024-07-11,Vivaan Mishra,East,Rajasthan,Office Supplies,Pen,9,18243,2575,Credit Card,,
ORD01922,2024-06-02,Yash Iyer,North,Delhi,Electronics,Smart Watch,4,34833,8182,Net Banking,,
ORD01923,2025-03-07,Arjun Kadam,North,Delhi,Office Supplies,Pen,5,10401,591,Net Banking,,
ORD01924,2025-02-04,Aditya Ghosh,South,Karnataka,Furniture,Sofa,5,34266,6608,Debit Card,,
ORD01925,2025-08-14,Aditi Singh,South,Karnataka,Office Supplies,Notebook,2,22277,3664,Net Banking,,
ORD01926,2024-06-03,Ananya Deshmukh,East,Karnataka,Furniture,Sofa,10,21286,4336,Debit Card,,
ORD01927,2025-06-07,Om Menon,South,Rajasthan,Office Supplies,Printer Paper,5,29512,3811,Cash,,
ORD01928,2024-04-20,Aditya Joshi,East,Delhi,Office Supplies,Pen,3,8628,714,UPI,,
ORD01929,2025-08-12,Nikhil Deshmukh,West,Rajasthan,Electronics,Laptop,9,36377,3566,Cash,,
ORD01930,2025-11-30,Abhishek Rane,South,Karnataka,Clothing,Shirt,10,5706,717,Debit Card,,
ORD01931,2024-06-16,Om Patil,North,Maharashtra,Office Supplies,Pen,7,2016,460,UPI,,
ORD01932,2024-08-01,Rohan Ansari,East,Delhi,Electronics,Smart Watch,10,29258,7259,Net Banking,,
ORD01933,2025-03-27,Aarav Sharma,South,Rajasthan,Office Supplies,Pen,3,7830,1070,Debit Card,,
ORD01934,2024-06-06,Om Patel,West,Delhi,Electronics,Tablet,1,40972,2907,Net Banking,,
ORD01935,2024-06-13,Arjun Chavan,East,Rajasthan,Electronics,Mobile,1,46875,10928,Cash,,
ORD01936,2024-09-22,Yash Shetty,East,Gujarat,Furniture,Desk,7,29847,1948,Cash,,
ORD01937,2024-06-14,Sneha Mishra,North,Rajasthan,Electronics,Smart Watch,2,8292,1492,Net Banking,,
ORD01938,2024-04-07,Rohan Singh,North,Karnataka,Office Supplies,Printer Paper,8,42469,4333,Cash,,
ORD01939,2025-08-30,Rahul More,South,Maharashtra,Furniture,Cabinet,4,8078,1695,Credit Card,,
ORD01940,2024-08-15,Aditi Nair,South,Tamil Nadu,Electronics,Headphones,8,47651,10411,Credit Card,,
ORD01941,2024-02-22,Meera Shah,South,Tamil Nadu,Electronics,Mobile,4,40299,4525,Credit Card,,
ORD01942,2025-02-25,Nikhil Kulkarni,East,Maharashtra,Clothing,Shirt,1,36013,3670,Net Banking,,
ORD01943,2024-05-11,Siddharth Naik,South,Gujarat,Furniture,Table,2,20426,4711,Cash,,
ORD01944,2024-11-22,Rohan Tiwari,South,Rajasthan,Office Supplies,Printer Paper,2,25566,2994,UPI,,
ORD01945,2025-01-01,Akash Shah,North,Gujarat,Electronics,Tablet,3,43155,3547,Net Banking,,
ORD01946,2024-12-25,Rahul Ghosh,West,Tamil Nadu,Office Supplies,Pen,10,45340,3557,Credit Card,,
ORD01947,2024-09-21,Aditya Verma,North,Delhi,Clothing,Shirt,6,29451,4666,UPI,,
ORD01948,2024-10-08,Priya Verma,West,Gujarat,Electronics,Headphones,7,15889,1681,Credit Card,,
ORD01949,2024-11-30,Ritika More,South,Maharashtra,Electronics,Mobile,1,41985,6434,UPI,,
ORD01950,2025-11-02,Vivaan Menon,West,Rajasthan,Clothing,Jacket,3,31515,2370,Debit Card,,
ORD01951,2025-06-06,Aarav Chavan,South,Gujarat,Electronics,Headphones,3,9958,878,Cash,,
ORD01952,2025-05-07,Aditi Jadhav,East,Karnataka,Furniture,Cabinet,3,18052,3540,Cash,,
ORD01953,2025-05-13,Pooja Shetty,East,Maharashtra,Clothing,T-Shirt,5,48820,2841,Debit Card,,
ORD01954,2024-12-16,Vivaan Patil,West,Karnataka,Clothing,Jeans,5,28288,4415,Credit Card,,
ORD01955,2024-07-05,Yash Deshmukh,West,Delhi,Office Supplies,Pen,1,21242,5281,Cash,,
ORD01956,2024-02-10,Vivaan Deshmukh,East,Tamil Nadu,Clothing,Jeans,7,7657,1209,Cash,,
ORD01957,2025-08-07,Om Shaikh,East,Delhi,Clothing,Jeans,10,33042,7767,Net Banking,,
ORD01958,2025-11-10,Arjun Chavan,West,Tamil Nadu,Office Supplies,Stapler,2,4779,670,Net Banking,,
ORD01959,2024-03-22,Meera Sharma,South,Maharashtra,Clothing,Jeans,5,28422,2112,Debit Card,,
ORD01960,2025-06-11,Rohan Naik,South,Gujarat,Clothing,Jeans,10,7766,1900,UPI,,
ORD01961,2025-10-18,Vikas Shaikh,East,Karnataka,Clothing,T-Shirt,5,16492,2542,Credit Card,,
ORD01962,2024-03-21,Vikas Jadhav,North,Rajasthan,Furniture,Desk,6,9972,2219,UPI,,
ORD01963,2025-01-26,Pooja Joshi,East,Delhi,Office Supplies,Stapler,10,33085,7849,Cash,,
ORD01964,2025-06-15,Rohan Verma,South,Maharashtra,Clothing,Jacket,4,13243,2379,Net Banking,,
ORD01965,2024-05-17,Priya Ansari,North,Delhi,Clothing,Jacket,6,36167,4087,Cash,,
ORD01966,2024-10-02,Pooja Tiwari,East,Tamil Nadu,Office Supplies,Notebook,6,39993,8624,Credit Card,,
ORD01967,2025-11-26,Tanvi Deshmukh,West,Karnataka,Clothing,Jeans,3,29209,4709,Credit Card,,
ORD01968,2024-11-03,Ritika Kulkarni,East,Rajasthan,Electronics,Smart Watch,1,13198,888,UPI,,
ORD01969,2025-04-23,Aditya Kadam,East,Rajasthan,Furniture,Sofa,3,27445,5498,Cash,,
ORD01970,2025-06-19,Pooja Kadam,South,Maharashtra,Office Supplies,Marker,8,35390,4525,Debit Card,,
ORD01971,2024-04-08,Neha Iyer,South,Gujarat,Office Supplies,Stapler,10,33257,2236,UPI,,
ORD01972,2024-07-13,Aditya Gupta,North,Maharashtra,Electronics,Headphones,4,26471,3534,Net Banking,,
ORD01973,2025-09-07,Aisha Naik,West,Tamil Nadu,Office Supplies,Pen,3,40181,9492,Cash,,
ORD01974,2024-09-18,Karan Roy,North,Gujarat,Furniture,Sofa,7,958,141,UPI,,
ORD01975,2024-03-31,Aditya Verma,North,Gujarat,Clothing,Jacket,10,21191,4877,Cash,,
ORD01976,2025-05-21,Shreya Shetty,South,Tamil Nadu,Office Supplies,Notebook,3,32245,1831,Credit Card,,
ORD01977,2025-10-31,Rohan Joshi,South,Rajasthan,Clothing,Shirt,5,20861,4685,Credit Card,,
ORD01978,2024-08-31,Aryan Deshmukh,East,Gujarat,Electronics,Headphones,2,17766,1117,Credit Card,,
ORD01979,2025-09-29,Aditi Sharma,South,Delhi,Clothing,Jacket,4,33724,7804,UPI,,
ORD01980,2024-04-03,Sakshi Kadam,East,Maharashtra,Electronics,Headphones,8,20053,1414,Cash,,
ORD01981,2025-06-12,Rohan Ansari,South,Tamil Nadu,Clothing,Shoes,10,32068,7179,Cash,,
ORD01982,2024-01-31,Sneha Pawar,South,Gujarat,Clothing,Jeans,3,2627,371,Debit Card,,
ORD01983,2024-02-11,Kavya Deshmukh,South,Maharashtra,Office Supplies,Pen,10,19792,1594,UPI,,
ORD01984,2025-11-10,Aryan Rane,East,Maharashtra,Clothing,Jeans,1,39872,4389,UPI,,
ORD01985,2024-05-01,Siddharth Pawar,North,Maharashtra,Clothing,Shirt,6,19360,4137,Cash,,
ORD01986,2025-01-15,Ishita Tiwari,South,Rajasthan,Clothing,Jacket,1,16216,2688,Net Banking,,
ORD01987,2024-12-14,Abhishek Kulkarni,South,Gujarat,Electronics,Headphones,10,18055,4099,Debit Card,,
ORD01988,2024-07-28,Sneha Sharma,West,Rajasthan,Electronics,Laptop,5,49416,5084,Debit Card,,
ORD01989,2024-11-10,Rahul Mishra,East,Delhi,Clothing,Shoes,8,30623,4021,Cash,,
ORD01990,2024-04-10,Sakshi Singh,West,Tamil Nadu,Clothing,Shoes,5,18692,4032,Debit Card,,
ORD01991,2025-10-21,Tanvi Patel,East,Tamil Nadu,Electronics,Tablet,5,39693,2754,Credit Card,,
ORD01992,2024-08-22,Kavya Sharma,North,Delhi,Clothing,T-Shirt,1,48231,7635,Credit Card,,
ORD01993,2024-10-16,Abhishek Kulkarni,South,Delhi,Clothing,Jacket,1,8782,632,UPI,,
ORD01994,2025-06-13,Sakshi Shaikh,South,Delhi,Office Supplies,Marker,7,11945,2025,Cash,,
ORD01995,2024-06-11,Tanvi More,South,Tamil Nadu,Electronics,Tablet,3,19859,3987,Cash,,
ORD01996,2024-02-01,Aisha Roy,South,Delhi,Furniture,Chair,8,16012,2639,Cash,,
ORD01997,2025-12-18,Nikhil Iyer,West,Maharashtra,Furniture,Cabinet,9,47997,5233,Credit Card,,
ORD01998,2025-03-18,Arjun Sharma,North,Karnataka,Clothing,T-Shirt,9,24650,3554,Net Banking,,
ORD01999,2024-01-11,Aarav Khan,West,Delhi,Clothing,Shirt,10,38467,8936,UPI,,
ORD02000,2024-01-10,Pooja Gupta,East,Karnataka,Furniture,Cabinet,6,46691,3954,Net Banking,,
ORD02001,2025-12-21,Meera Verma,South,Maharashtra,Furniture,Cabinet,9,18254,4421,UPI,,
ORD02002,2025-08-13,Nikhil Nair,South,Gujarat,Electronics,Mobile,1,20961,1493,Debit Card,,
ORD02003,2025-07-01,Aditya Rane,North,Rajasthan,Furniture,Sofa,9,1481,334,Credit Card,,
ORD02004,2024-01-31,Nikhil Pawar,West,Maharashtra,Office Supplies,Stapler,6,43166,4988,UPI,,
ORD02005,2024-01-02,Yash Deshmukh,North,Maharashtra,Office Supplies,Pen,2,23567,1675,Debit Card,,
ORD02006,2025-07-25,Priya Yadav,East,Maharashtra,Furniture,Cabinet,5,6507,1439,UPI,,
ORD02007,2025-11-16,Karan Jadhav,South,Tamil Nadu,Electronics,Headphones,6,25683,3891,Cash,,
ORD02008,2025-05-21,Neha Gupta,North,Gujarat,Electronics,Smart Watch,1,45393,11283,Cash,,
ORD02009,2025-09-27,Neha Nair,East,Karnataka,Clothing,Shoes,1,37186,6230,Debit Card,,
ORD02010,2024-09-23,Karan Shaikh,East,Gujarat,Office Supplies,Notebook,3,5457,1146,Cash,,
ORD02011,2024-06-04,Om Gupta,West,Delhi,Electronics,Headphones,9,25802,5625,Net Banking,,
ORD02012,2024-12-27,Neha Patil,South,Karnataka,Clothing,T-Shirt,8,17086,4031,Net Banking,,
ORD02013,2024-09-25,Aryan Singh,West,Rajasthan,Clothing,T-Shirt,9,27524,6657,Net Banking,,
ORD02014,2024-05-30,Om Gupta,East,Rajasthan,Electronics,Tablet,10,13391,1456,Cash,,
ORD02015,2024-12-29,Rohan Deshmukh,East,Maharashtra,Furniture,Desk,4,41355,9149,Cash,,
ORD02016,2024-12-23,Kavya Roy,South,Delhi,Clothing,Shirt,1,41408,4620,UPI,,
ORD02017,2024-08-05,Karan Singh,North,Delhi,Office Supplies,Notebook,3,9885,532,Debit Card,,
ORD02018,2025-09-06,Aditi Joshi,West,Maharashtra,Furniture,Sofa,3,43080,3989,Net Banking,,
ORD02019,2025-03-17,Aditya Verma,East,Rajasthan,Office Supplies,Pen,6,29640,5261,Net Banking,,
ORD02020,2024-03-29,Aarav Iyer,North,Karnataka,Electronics,Laptop,2,32239,3891,Credit Card,,
ORD02021,2024-09-03,Tanvi Chavan,South,Karnataka,Clothing,Jeans,6,33870,4673,Debit Card,,
ORD02022,2025-10-27,Om Ghosh,North,Maharashtra,Furniture,Table,5,33952,5512,Credit Card,,
ORD02023,2025-12-06,Pooja Gupta,South,Delhi,Office Supplies,Marker,1,49196,8633,UPI,,
ORD02024,2025-07-31,Siddharth Mishra,West,Karnataka,Office Supplies,Marker,3,16157,2355,Cash,,
ORD02025,2025-03-22,Arjun Shah,West,Maharashtra,Electronics,Mobile,6,38969,6050,Credit Card,,
ORD02026,2025-04-26,Yash Shaikh,East,Tamil Nadu,Electronics,Laptop,3,29610,4901,Debit Card,,
ORD02027,2024-11-27,Vivaan Ansari,North,Rajasthan,Electronics,Headphones,3,43729,5492,Credit Card,,
ORD02028,2024-02-24,Vivaan Shah,West,Rajasthan,Clothing,Shirt,9,14764,3630,Net Banking,,
ORD02029,2024-04-07,Aditya Verma,South,Gujarat,Electronics,Tablet,3,27502,5832,Credit Card,,
ORD02030,2025-02-13,Shreya Shaikh,West,Delhi,Office Supplies,Printer Paper,1,46837,7111,Net Banking,,
ORD02031,2024-07-02,Tanvi Menon,East,Rajasthan,Furniture,Desk,5,37234,5783,UPI,,
ORD02032,2024-08-17,Neha Shah,East,Delhi,Electronics,Headphones,4,34540,6204,UPI,,
ORD02033,2024-09-01,Ishita Iyer,North,Maharashtra,Furniture,Table,5,31862,4604,Cash,,
ORD02034,2025-09-20,Ishita Shah,East,Tamil Nadu,Office Supplies,Printer Paper,8,3635,432,Cash,,
ORD02035,2024-05-20,Karan Nair,North,Gujarat,Electronics,Headphones,2,18619,4399,UPI,,
ORD02036,2024-02-29,Rohan Chavan,South,Gujarat,Electronics,Laptop,9,37115,5084,Debit Card,,
ORD02037,2024-07-11,Ananya Rane,South,Tamil Nadu,Furniture,Desk,8,38375,7811,Net Banking,,
ORD02038,2025-12-14,Tanvi More,East,Maharashtra,Office Supplies,Pen,2,37690,6658,UPI,,
ORD02039,2025-01-28,Sakshi Tiwari,South,Karnataka,Office Supplies,Stapler,5,13940,1726,Cash,,
ORD02040,2025-09-11,Nikhil Shetty,West,Maharashtra,Electronics,Laptop,7,46864,6922,Credit Card,,
ORD02041,2024-11-02,Arjun Ansari,West,Rajasthan,Electronics,Tablet,6,6480,404,UPI,,
ORD02042,2024-07-30,Ishita More,West,Maharashtra,Electronics,Laptop,4,49666,9174,Cash,,
ORD02043,2025-08-04,Rohan Shetty,West,Delhi,Office Supplies,Stapler,8,29880,2182,UPI,,
ORD02044,2024-07-25,Om Kadam,West,Rajasthan,Office Supplies,Pen,9,23802,5350,Net Banking,,
ORD02045,2024-08-26,Aarav Chavan,North,Rajasthan,Electronics,Laptop,8,12997,2737,UPI,,
ORD02046,2024-02-06,Priya Rane,South,Rajasthan,Furniture,Chair,4,36469,5371,Debit Card,,
ORD02047,2024-01-06,Pooja More,South,Karnataka,Office Supplies,Printer Paper,10,22246,3228,UPI,,
ORD02048,2025-09-29,Abhishek Patil,West,Maharashtra,Furniture,Table,6,26697,2115,Credit Card,,
ORD02049,2024-10-22,Vivaan Rane,South,Gujarat,Furniture,Cabinet,1,34200,7801,UPI,,
ORD02050,2024-09-12,Kavya Nair,South,Maharashtra,Furniture,Cabinet,10,31172,6577,UPI,,
ORD02051,2024-03-05,Sneha Menon,South,Karnataka,Electronics,Headphones,8,13198,2611,Debit Card,,
ORD02052,2025-04-25,Abhishek Deshmukh,North,Gujarat,Office Supplies,Marker,1,27845,3195,Credit Card,,
ORD02053,2025-09-22,Ishita Gupta,East,Rajasthan,Office Supplies,Stapler,1,48572,3144,Net Banking,,
ORD02054,2024-06-02,Aditya More,North,Gujarat,Clothing,Shirt,2,43589,9718,Cash,,
ORD02055,2024-01-13,Rohan Nair,South,Maharashtra,Electronics,Headphones,2,25442,3219,Cash,,
ORD02056,2025-05-15,Vivaan Joshi,North,Gujarat,Furniture,Desk,7,13339,3294,Net Banking,,
ORD02057,2024-09-03,Ananya Iyer,South,Tamil Nadu,Clothing,Shoes,6,7587,1404,Net Banking,,
ORD02058,2025-05-07,Aditi Shaikh,West,Delhi,Electronics,Laptop,5,32450,4256,Net Banking,,
ORD02059,2025-05-13,Shreya Roy,West,Gujarat,Furniture,Table,10,46827,2410,Net Banking,,
ORD02060,2024-09-21,Aditi Patil,West,Karnataka,Office Supplies,Marker,8,39898,2380,Debit Card,,
ORD02061,2024-06-05,Vivaan Patel,South,Rajasthan,Electronics,Tablet,6,30289,1868,Credit Card,,
ORD02062,2025-01-27,Abhishek Ansari,West,Tamil Nadu,Furniture,Table,3,23394,2105,Credit Card,,
ORD02063,2024-01-25,Akash Singh,North,Rajasthan,Furniture,Table,2,46785,2691,UPI,,
ORD02064,2024-01-17,Karan Sharma,North,Delhi,Electronics,Smart Watch,4,44479,7044,Cash,,
ORD02065,2024-09-30,Aditi Tiwari,West,Rajasthan,Furniture,Table,1,21294,2647,Cash,,
ORD02066,2024-11-13,Rohan Kulkarni,South,Gujarat,Electronics,Headphones,2,27639,6746,Debit Card,,
ORD02067,2024-01-22,Ananya Tiwari,West,Gujarat,Furniture,Cabinet,2,35746,7097,UPI,,
ORD02068,2025-05-27,Rahul Khan,East,Maharashtra,Clothing,Jeans,2,31441,1644,Net Banking,,
ORD02069,2025-12-24,Aisha Mishra,West,Tamil Nadu,Office Supplies,Pen,1,23911,2928,UPI,,
ORD02070,2025-04-19,Sneha Singh,East,Maharashtra,Office Supplies,Notebook,2,11795,1793,Cash,,
ORD02071,2024-08-15,Kavya Shetty,East,Rajasthan,Electronics,Smart Watch,10,15648,2735,Credit Card,,
ORD02072,2025-02-27,Aryan More,South,Delhi,Furniture,Desk,2,41698,6580,Credit Card,,
ORD02073,2024-05-02,Aditi Menon,East,Karnataka,Office Supplies,Notebook,2,31623,6912,Cash,,
ORD02074,2024-02-26,Nikhil Pawar,North,Karnataka,Furniture,Sofa,2,12115,977,UPI,,
ORD02075,2024-10-15,Ishita Mishra,South,Maharashtra,Electronics,Laptop,8,45137,9417,Cash,,
ORD02076,2025-03-04,Ananya Shaikh,South,Gujarat,Electronics,Headphones,8,36898,7594,Cash,,
ORD02077,2025-11-23,Ishita Singh,North,Gujarat,Electronics,Mobile,7,29715,5924,Net Banking,,
ORD02078,2024-10-21,Om Ghosh,South,Tamil Nadu,Furniture,Sofa,2,40339,5187,Net Banking,,
ORD02079,2025-06-14,Ishita Mishra,West,Gujarat,Clothing,Shirt,1,49697,8897,Credit Card,,
ORD02080,2024-02-24,Ishita Menon,South,Gujarat,Furniture,Cabinet,6,8507,1475,UPI,,
ORD02081,2025-04-15,Tanvi Singh,East,Rajasthan,Clothing,T-Shirt,10,42943,7540,Cash,,
ORD02082,2024-11-15,Karan Singh,East,Karnataka,Clothing,Jeans,6,26864,5464,Credit Card,,
ORD02083,2024-12-16,Om Ansari,South,Rajasthan,Furniture,Sofa,3,44104,9665,Net Banking,,
ORD02084,2025-06-12,Vivaan Nair,West,Delhi,Furniture,Chair,10,20044,1702,UPI,,
ORD02085,2024-05-01,Ishita Iyer,South,Karnataka,Office Supplies,Notebook,3,34249,5804,Net Banking,,
ORD02086,2025-03-27,Sneha Joshi,South,Delhi,Furniture,Desk,10,42107,4383,Cash,,
ORD02087,2024-03-29,Om Gupta,North,Delhi,Office Supplies,Stapler,6,43289,8125,Debit Card,,
ORD02088,2025-01-08,Vivaan Patel,North,Rajasthan,Furniture,Sofa,7,16561,1052,Credit Card,,
